date,rate
2013-07-09,6.1298125535
2013-07-10,6.1344728011
2013-07-11,6.131708065
2013-07-12,6.1381770753
2013-07-13,6.1381770753
2013-07-14,6.1381770753
2013-07-15,6.1377958807
2013-07-16,6.1350053362
2013-07-17,6.1354293544
2013-07-18,6.1412968762
2013-07-19,6.1379257792
2013-07-20,6.1379257792
2013-07-21,6.1379257792
2013-07-22,6.1412729758
2013-07-23,6.1374051593
2013-07-24,6.1349841462
2013-07-25,6.1348280564
2013-07-26,6.1315987934
2013-07-27,6.1315987934
2013-07-28,6.1315987934
2013-07-29,6.1324039186
2013-07-30,6.1315115929
2013-07-31,6.1288888889
2013-08-01,6.1304019341
2013-08-02,6.1293645384
2013-08-03,6.1293645384
2013-08-04,6.1293645384
2013-08-05,6.1246888436
2013-08-06,6.1216114458
2013-08-07,6.119203307
2013-08-08,6.1205838323
2013-08-09,6.1220369401
2013-08-10,6.1220369401
2013-08-11,6.1220369401
2013-08-12,6.122063253
2013-08-13,6.120993228
2013-08-14,6.1195348486
2013-08-15,6.113033015
2013-08-16,6.1149925037
2013-08-17,6.1149925037
2013-08-18,6.1149925037
2013-08-19,6.1229016787
2013-08-20,6.1246266428
2013-08-21,6.1234309623
2013-08-22,6.1209937702
2013-08-23,6.1219767877
2013-08-24,6.1219767877
2013-08-25,6.1219767877
2013-08-26,6.1225207694
2013-08-27,6.1216824112
2013-08-28,6.1201768188
2013-08-29,6.1219659279
2013-08-30,6.1185493011
2013-08-31,6.1185493011
2013-09-01,6.1185493011
2013-09-02,6.1196335277
2013-09-03,6.1206346796
2013-09-04,6.1201123681
2013-09-05,6.1186183912
2013-09-06,6.1194632919
2013-09-07,6.1194632919
2013-09-08,6.1194632919
2013-09-09,6.1209640746
2013-09-10,6.1200151057
2013-09-11,6.1190081399
2013-09-12,6.1179834462
2013-09-13,6.1187664536
2013-09-14,6.1187664536
2013-09-15,6.1187664536
2013-09-16,6.1202365801
2013-09-17,6.1215184187
2013-09-18,6.1211803475
2013-09-19,6.119379845
2013-09-20,6.1204676632
2013-09-21,6.1204676632
2013-09-22,6.1204676632
2013-09-23,6.1185963873
2013-09-24,6.1248422771
2013-09-25,6.1204087678
2013-09-26,6.120601526
2013-09-27,6.1185639359
2013-09-28,6.1185639359
2013-09-29,6.1185639359
2013-09-30,6.1195853388
2013-10-01,6.1215877232
2013-10-02,6.1211986681
2013-10-03,6.1207150213
2013-10-04,6.1202089311
2013-10-05,6.1202089311
2013-10-06,6.1202089311
2013-10-07,6.1195844385
2013-10-08,6.123526812
2013-10-09,6.1197928228
2013-10-10,6.1168341709
2013-10-11,6.1185316232
2013-10-12,6.1185316232
2013-10-13,6.1185316232
2013-10-14,6.106605721
2013-10-15,6.1019788038
2013-10-16,6.1002138485
2013-10-17,6.0971307276
2013-10-18,6.0969745688
2013-10-19,6.0969745688
2013-10-20,6.0969745688
2013-10-21,6.0956318139
2013-10-22,6.0933157818
2013-10-23,6.0858784177
2013-10-24,6.0846070264
2013-10-25,6.0836176236
2013-10-26,6.0836176236
2013-10-27,6.0836176236
2013-10-28,6.0858966918
2013-10-29,6.0905723417
2013-10-30,6.0945837877
2013-10-31,6.0925885199
2013-11-01,6.1000370233
2013-11-02,6.1000370233
2013-11-03,6.1000370233
2013-11-04,6.1018066045
2013-11-05,6.0975989329
2013-11-06,6.0920322557
2013-11-07,6.0920314254
2013-11-08,6.0920259102
2013-11-09,6.0920259102
2013-11-10,6.0920259102
2013-11-11,6.0913095416
2013-11-12,6.0917957117
2013-11-13,6.0928065598
2013-11-14,6.0916195296
2013-11-15,6.0924962853
2013-11-16,6.0924962853
2013-11-17,6.0924962853
2013-11-18,6.0907005992
2013-11-19,6.0934676344
2013-11-20,6.0940341539
2013-11-21,6.0927850356
2013-11-22,6.0944666371
2013-11-23,6.0944666371
2013-11-24,6.0944666371
2013-11-25,6.0932366435
2013-11-26,6.0921237174
2013-11-27,6.0928949691
2013-11-28,6.0924808711
2013-11-29,6.0947762839
2013-11-30,6.0947762839
2013-12-01,6.0947762839
2013-12-02,6.0933067376
2013-12-03,6.0919870379
2013-12-04,6.0910094173
2013-12-05,6.0917316463
2013-12-06,6.0832296318
2013-12-07,6.0832296318
2013-12-08,6.0832296318
2013-12-09,6.0727299228
2013-12-10,6.0717090909
2013-12-11,6.0699498801
2013-12-12,6.0744101633
2013-12-13,6.0732133751
2013-12-14,6.0732133751
2013-12-15,6.0732133751
2013-12-16,6.0722270616
2013-12-17,6.0714961088
2013-12-18,6.0719325042
2013-12-19,6.0738274676
2013-12-20,6.0702306847
2013-12-21,6.0702306847
2013-12-22,6.0702306847
2013-12-23,6.0685301416
2013-12-24,6.0713972523
2013-12-25,6.0713972523
2013-12-26,6.0713972523
2013-12-27,6.0692775445
2013-12-28,6.0692775445
2013-12-29,6.0692775445
2013-12-30,6.0621780454
2013-12-31,6.0540207382
2014-01-01,6.0540207382
2014-01-02,6.0508127105
2014-01-03,6.0561097257
2014-01-04,6.0561097257
2014-01-05,6.0561097257
2014-01-06,6.0525657991
2014-01-07,6.0519023532
2014-01-08,6.0503898779
2014-01-09,6.0537760799
2014-01-10,6.0521086333
2014-01-11,6.0521086333
2014-01-12,6.0521086333
2014-01-13,6.0444558371
2014-01-14,6.0428038341
2014-01-15,6.0460826106
2014-01-16,6.0572185041
2014-01-17,6.0497644287
2014-01-18,6.0497644287
2014-01-19,6.0497644287
2014-01-20,6.0527052926
2014-01-21,6.0507171374
2014-01-22,6.0524104379
2014-01-23,6.0508834959
2014-01-24,6.0502666764
2014-01-25,6.0502666764
2014-01-26,6.0502666764
2014-01-27,6.0472250696
2014-01-28,6.0509194813
2014-01-29,6.0554085832
2014-01-30,6.0632090762
2014-01-31,6.0611867416
2014-02-01,6.0611867416
2014-02-02,6.0611867416
2014-02-03,6.0600088902
2014-02-04,6.062800503
2014-02-05,6.0601786901
2014-02-06,6.0592812153
2014-02-07,6.0637984382
2014-02-08,6.0637984382
2014-02-09,6.0637984382
2014-02-10,6.0604194163
2014-02-11,6.0601784147
2014-02-12,6.0626980034
2014-02-13,6.0639122486
2014-02-14,6.0671189903
2014-02-15,6.0671189903
2014-02-16,6.0671189903
2014-02-17,6.0640192715
2014-02-18,6.0682397495
2014-02-19,6.0761731539
2014-02-20,6.0844885452
2014-02-21,6.0914131466
2014-02-22,6.0914131466
2014-02-23,6.0914131466
2014-02-24,6.0976337823
2014-02-25,6.1233095827
2014-02-26,6.125091068
2014-02-27,6.1282952548
2014-02-28,6.1450807211
2014-03-01,6.1450807211
2014-03-02,6.1450807211
2014-03-03,6.1438843696
2014-03-04,6.1420685648
2014-03-05,6.1286047189
2014-03-06,6.1206256821
2014-03-07,6.1255937815
2014-03-08,6.1255937815
2014-03-09,6.1255937815
2014-03-10,6.1401916288
2014-03-11,6.1400722022
2014-03-12,6.1456038021
2014-03-13,6.1372830297
2014-03-14,6.1498847594
2014-03-15,6.1498847594
2014-03-16,6.1498847594
2014-03-17,6.1768301453
2014-03-18,6.1921306287
2014-03-19,6.1965068641
2014-03-20,6.2286004941
2014-03-21,6.2258345428
2014-03-22,6.2258345428
2014-03-23,6.2258345428
2014-03-24,6.1942790765
2014-03-25,6.2024077163
2014-03-26,6.2091944021
2014-03-27,6.2105683966
2014-03-28,6.2122247256
2014-03-29,6.2122247256
2014-03-30,6.2122247256
2014-03-31,6.2194662025
2014-04-01,6.2068165337
2014-04-02,6.2028271113
2014-04-03,6.2113862465
2014-04-04,6.2123357664
2014-04-05,6.2123357664
2014-04-06,6.2123357664
2014-04-07,6.2133644247
2014-04-08,6.1966748947
2014-04-09,6.2000144991
2014-04-10,6.2135285209
2014-04-11,6.2104238754
2014-04-12,6.2104238754
2014-04-13,6.2104238754
2014-04-14,6.2194980835
2014-04-15,6.2209664566
2014-04-16,6.2228323699
2014-04-17,6.2178996752
2014-04-18,6.2178996752
2014-04-19,6.2178996752
2014-04-20,6.2178996752
2014-04-21,6.2178996752
2014-04-22,6.2368821018
2014-04-23,6.236085008
2014-04-24,6.2504341534
2014-04-25,6.2555129781
2014-04-26,6.2555129781
2014-04-27,6.2555129781
2014-04-28,6.2541663661
2014-04-29,6.2577752061
2014-04-30,6.2610830325
2014-05-01,6.2610830325
2014-05-02,6.2597027846
2014-05-03,6.2597027846
2014-05-04,6.2597027846
2014-05-05,6.2451347845
2014-05-06,6.2265328075
2014-05-07,6.2348675235
2014-05-08,6.2274062926
2014-05-09,6.2274871199
2014-05-10,6.2274871199
2014-05-11,6.2274871199
2014-05-12,6.2369051943
2014-05-13,6.2303875064
2014-05-14,6.2288067643
2014-05-15,6.2295922103
2014-05-16,6.2338639019
2014-05-17,6.2338639019
2014-05-18,6.2338639019
2014-05-19,6.237331389
2014-05-20,6.2377755072
2014-05-21,6.2337671834
2014-05-22,6.2352941176
2014-05-23,6.2377109318
2014-05-24,6.2377109318
2014-05-25,6.2377109318
2014-05-26,6.2391639164
2014-05-27,6.2493034169
2014-05-28,6.2552910053
2014-05-29,6.2389803115
2014-05-30,6.2486220328
2014-05-31,6.2486220328
2014-06-01,6.2486220328
2014-06-02,6.2481081478
2014-06-03,6.2540857457
2014-06-04,6.2508255669
2014-06-05,6.2533352989
2014-06-06,6.2506230758
2014-06-07,6.2506230758
2014-06-08,6.2506230758
2014-06-09,6.2413286302
2014-06-10,6.2249206466
2014-06-11,6.2283900495
2014-06-12,6.2187315198
2014-06-13,6.2079207921
2014-06-14,6.2079207921
2014-06-15,6.2079207921
2014-06-16,6.2258350576
2014-06-17,6.2272258255
2014-06-18,6.2306274423
2014-06-19,6.2320851689
2014-06-20,6.2260818369
2014-06-21,6.2260818369
2014-06-22,6.2260818369
2014-06-23,6.2255810533
2014-06-24,6.2308709062
2014-06-25,6.2345941976
2014-06-26,6.2249007791
2014-06-27,6.2179882526
2014-06-28,6.2179882526
2014-06-29,6.2179882526
2014-06-30,6.2031044077
2014-07-01,6.2012711864
2014-07-02,6.2108963093
2014-07-03,6.2120035175
2014-07-04,6.2050338534
2014-07-05,6.2050338534
2014-07-06,6.2050338534
2014-07-07,6.2040170689
2014-07-08,6.2020752079
2014-07-09,6.2003234581
2014-07-10,6.2041311379
2014-07-11,6.2047076131
2014-07-12,6.2047076131
2014-07-13,6.2047076131
2014-07-14,6.2057679607
2014-07-15,6.2034819658
2014-07-16,6.2057345551
2014-07-17,6.204805915
2014-07-18,6.2085767098
2014-07-19,6.2085767098
2014-07-20,6.2085767098
2014-07-21,6.2106820536
2014-07-22,6.2054001929
2014-07-23,6.1994058671
2014-07-24,6.195368171
2014-07-25,6.1958333333
2014-07-26,6.1958333333
2014-07-27,6.1958333333
2014-07-28,6.1870021589
2014-07-29,6.1803559461
2014-07-30,6.1719274681
2014-07-31,6.1754241722
2014-08-01,6.1794699515
2014-08-02,6.1794699515
2014-08-03,6.1794699515
2014-08-04,6.1793324393
2014-08-05,6.1708264833
2014-08-06,6.1629823904
2014-08-07,6.1609066427
2014-08-08,6.1582013744
2014-08-09,6.1582013744
2014-08-10,6.1582013744
2014-08-11,6.1547138802
2014-08-12,6.1569009441
2014-08-13,6.1538922156
2014-08-14,6.153219173
2014-08-15,6.1526740365
2014-08-16,6.1526740365
2014-08-17,6.1526740365
2014-08-18,6.1471269521
2014-08-19,6.142129699
2014-08-20,6.1398675098
2014-08-21,6.1538983562
2014-08-22,6.1524082309
2014-08-23,6.1524082309
2014-08-24,6.1524082309
2014-08-25,6.1546969697
2014-08-26,6.160172832
2014-08-27,6.1434317371
2014-08-28,6.1415996358
2014-08-29,6.1433121019
2014-08-30,6.1433121019
2014-08-31,6.1433121019
2014-09-01,6.1432269855
2014-09-02,6.1479222265
2014-09-03,6.1418903505
2014-09-04,6.1387629658
2014-09-05,6.141102873
2014-09-06,6.141102873
2014-09-07,6.141102873
2014-09-08,6.1417316753
2014-09-09,6.136800496
2014-09-10,6.129785753
2014-09-11,6.1297184406
2014-09-12,6.1334776893
2014-09-13,6.1334776893
2014-09-14,6.1334776893
2014-09-15,6.1433661219
2014-09-16,6.1454938605
2014-09-17,6.1397036122
2014-09-18,6.1417029211
2014-09-19,6.1409119203
2014-09-20,6.1409119203
2014-09-21,6.1409119203
2014-09-22,6.1409108603
2014-09-23,6.1386906609
2014-09-24,6.1372212693
2014-09-25,6.1371932033
2014-09-26,6.1255890669
2014-09-27,6.1255890669
2014-09-28,6.1255890669
2014-09-29,6.1525076766
2014-09-30,6.1401891441
2014-10-01,6.1399666746
2014-10-02,6.140210593
2014-10-03,6.1386334813
2014-10-04,6.1386334813
2014-10-05,6.1386334813
2014-10-06,6.1399920414
2014-10-07,6.1399222654
2014-10-08,6.1387109529
2014-10-09,6.1324923607
2014-10-10,6.1310333914
2014-10-11,6.1310333914
2014-10-12,6.1310333914
2014-10-13,6.1269816232
2014-10-14,6.1257314566
2014-10-15,6.1267171956
2014-10-16,6.1236959762
2014-10-17,6.1253996725
2014-10-18,6.1253996725
2014-10-19,6.1253996725
2014-10-20,6.1230721052
2014-10-21,6.1234132581
2014-10-22,6.1192783424
2014-10-23,6.1206093614
2014-10-24,6.1162809069
2014-10-25,6.1162809069
2014-10-26,6.1162809069
2014-10-27,6.1161763546
2014-10-28,6.1135080013
2014-10-29,6.1114862212
2014-10-30,6.1146213685
2014-10-31,6.1129830725
2014-11-01,6.1129830725
2014-11-02,6.1129830725
2014-11-03,6.1191867446
2014-11-04,6.1161898673
2014-11-05,6.1145833333
2014-11-06,6.1133658225
2014-11-07,6.1224885016
2014-11-08,6.1224885016
2014-11-09,6.1224885016
2014-11-10,6.1198942816
2014-11-11,6.1233902125
2014-11-12,6.1267345793
2014-11-13,6.1270873475
2014-11-14,6.1297844966
2014-11-15,6.1297844966
2014-11-16,6.1297844966
2014-11-17,6.1237996159
2014-11-18,6.1215438709
2014-11-19,6.1196649382
2014-11-20,6.1268043704
2014-11-21,6.127274191
2014-11-22,6.127274191
2014-11-23,6.127274191
2014-11-24,6.1411764706
2014-11-25,6.1373148744
2014-11-26,6.1385170341
2014-11-27,6.1386217949
2014-11-28,6.142193383
2014-11-29,6.142193383
2014-11-30,6.142193383
2014-12-01,6.1546234662
2014-12-02,6.1504346426
2014-12-03,6.1432162842
2014-12-04,6.1552270327
2014-12-05,6.1523216308
2014-12-06,6.1523216308
2014-12-07,6.1523216308
2014-12-08,6.1727851199
2014-12-09,6.1887783976
2014-12-10,6.175435765
2014-12-11,6.1889282266
2014-12-12,6.1886746988
2014-12-13,6.1886746988
2014-12-14,6.1886746988
2014-12-15,6.1934653147
2014-12-16,6.1915928851
2014-12-17,6.197220437
2014-12-18,6.216035816
2014-12-19,6.2220050493
2014-12-20,6.2220050493
2014-12-21,6.2220050493
2014-12-22,6.2216330859
2014-12-23,6.2256611807
2014-12-24,6.2172845568
2014-12-25,6.2172845568
2014-12-26,6.2172845568
2014-12-27,6.2172845568
2014-12-28,6.2172845568
2014-12-29,6.2244814299
2014-12-30,6.2041118421
2014-12-31,6.2069022321
2015-01-01,6.2069022321
2015-01-02,6.2076725069
2015-01-03,6.2076725069
2015-01-04,6.2076725069
2015-01-05,6.2199748217
2015-01-06,6.2130266913
2015-01-07,6.2135068887
2015-01-08,6.2161794697
2015-01-09,6.2068060611
2015-01-10,6.2068060611
2015-01-11,6.2068060611
2015-01-12,6.2007793968
2015-01-13,6.1982685452
2015-01-14,6.1968577495
2015-01-15,6.1931158182
2015-01-16,6.2069382119
2015-01-17,6.2069382119
2015-01-18,6.2069382119
2015-01-19,6.2204222318
2015-01-20,6.2136626652
2015-01-21,6.2121107565
2015-01-22,6.2096746428
2015-01-23,6.2287908555
2015-01-24,6.2287908555
2015-01-25,6.2287908555
2015-01-26,6.2543578798
2015-01-27,6.2447373076
2015-01-28,6.2472672779
2015-01-29,6.2458683164
2015-01-30,6.2484741265
2015-01-31,6.2484741265
2015-02-01,6.2484741265
2015-02-02,6.257382847
2015-02-03,6.2570323488
2015-02-04,6.2489952822
2015-02-05,6.2495179667
2015-02-06,6.2492356076
2015-02-07,6.2492356076
2015-02-08,6.2492356076
2015-02-09,6.2463858093
2015-02-10,6.2416570771
2015-02-11,6.2427081492
2015-02-12,6.2438206215
2015-02-13,6.2394341446
2015-02-14,6.2394341446
2015-02-15,6.2394341446
2015-02-16,6.2492987377
2015-02-17,6.2551905388
2015-02-18,6.2551002462
2015-02-19,6.2552911215
2015-02-20,6.2526110816
2015-02-21,6.2526110816
2015-02-22,6.2526110816
2015-02-23,6.2565055762
2015-02-24,6.2537076271
2015-02-25,6.2599153887
2015-02-26,6.2588141734
2015-02-27,6.2709074733
2015-02-28,6.2709074733
2015-03-01,6.2709074733
2015-03-02,6.2755856418
2015-03-03,6.271758596
2015-03-04,6.2687882057
2015-03-05,6.2681362363
2015-03-06,6.2620633038
2015-03-07,6.2620633038
2015-03-08,6.2620633038
2015-03-09,6.264640884
2015-03-10,6.2615012107
2015-03-11,6.2625259974
2015-03-12,6.2619429002
2015-03-13,6.2591751797
2015-03-14,6.2591751797
2015-03-15,6.2591751797
2015-03-16,6.2624798712
2015-03-17,6.2499294781
2015-03-18,6.229418429
2015-03-19,6.194623958
2015-03-20,6.2048997773
2015-03-21,6.2048997773
2015-03-22,6.2048997773
2015-03-23,6.2144428152
2015-03-24,6.2083105023
2015-03-25,6.2124715521
2015-03-26,6.2128861752
2015-03-27,6.2157332351
2015-03-28,6.2157332351
2015-03-29,6.2157332351
2015-03-30,6.2078377132
2015-03-31,6.2003903709
2015-04-01,6.1982333798
2015-04-02,6.1962142198
2015-04-03,6.1962142198
2015-04-04,6.1962142198
2015-04-05,6.1962142198
2015-04-06,6.1962142198
2015-04-07,6.1990412096
2015-04-08,6.2030012889
2015-04-09,6.2059587897
2015-04-10,6.2087038789
2015-04-11,6.2087038789
2015-04-12,6.2087038789
2015-04-13,6.2122820318
2015-04-14,6.2128928436
2015-04-15,6.2051233576
2015-04-16,6.1970871067
2015-04-17,6.196874422
2015-04-18,6.196874422
2015-04-19,6.196874422
2015-04-20,6.205632752
2015-04-21,6.201682243
2015-04-22,6.194079866
2015-04-23,6.1979205347
2015-04-24,6.1948447894
2015-04-25,6.1948447894
2015-04-26,6.1948447894
2015-04-27,6.219829976
2015-04-28,6.2053628626
2015-04-29,6.1998727504
2015-04-30,6.2031208203
2015-05-01,6.2031208203
2015-05-02,6.2031208203
2015-05-03,6.2031208203
2015-05-04,6.2092001435
2015-05-05,6.2022128272
2015-05-06,6.2003561888
2015-05-07,6.2033613445
2015-05-08,6.2061313608
2015-05-09,6.2061313608
2015-05-10,6.2061313608
2015-05-11,6.2101956561
2015-05-12,6.2124744194
2015-05-13,6.2046163444
2015-05-14,6.2012435415
2015-05-15,6.2039194915
2015-05-16,6.2039194915
2015-05-17,6.2039194915
2015-05-18,6.2043199579
2015-05-19,6.2060822898
2015-05-20,6.2038136355
2015-05-21,6.195993892
2015-05-22,6.1979577212
2015-05-23,6.1979577212
2015-05-24,6.1979577212
2015-05-25,6.2031335398
2015-05-26,6.2040087864
2015-05-27,6.1988400994
2015-05-28,6.201174743
2015-05-29,6.1981768459
2015-05-30,6.1981768459
2015-05-31,6.1981768459
2015-06-01,6.1958150585
2015-06-02,6.1980233929
2015-06-03,6.1995688881
2015-06-04,6.2010250066
2015-06-05,6.2039579248
2015-06-06,6.2039579248
2015-06-07,6.2039579248
2015-06-08,6.2065938004
2015-06-09,6.2058849676
2015-06-10,6.2069332388
2015-06-11,6.2061075499
2015-06-12,6.2081105169
2015-06-13,6.2081105169
2015-06-14,6.2081105169
2015-06-15,6.2090390444
2015-06-16,6.2105216228
2015-06-17,6.2071105594
2015-06-18,6.2071203087
2015-06-19,6.2093990619
2015-06-20,6.2093990619
2015-06-21,6.2093990619
2015-06-22,6.2094314676
2015-06-23,6.2066226348
2015-06-24,6.2087755284
2015-06-25,6.209173657
2015-06-26,6.2089805392
2015-06-27,6.2089805392
2015-06-28,6.2089805392
2015-06-29,6.2086589419
2015-06-30,6.1994816337
2015-07-01,6.2016216216
2015-07-02,6.2045002711
2015-07-03,6.2054794521
2015-07-04,6.2054794521
2015-07-05,6.2054794521
2015-07-06,6.2079396802
2015-07-07,6.212514866
2015-07-08,6.2090892598
2015-07-09,6.208793197
2015-07-10,6.2093875726
2015-07-11,6.2093875726
2015-07-12,6.2093875726
2015-07-13,6.2084351525
2015-07-14,6.20777808
2015-07-15,6.2091924789
2015-07-16,6.2110978191
2015-07-17,6.2094774543
2015-07-18,6.2094774543
2015-07-19,6.2094774543
2015-07-20,6.208809436
2015-07-21,6.2095334499
2015-07-22,6.2094111172
2015-07-23,6.2095645059
2015-07-24,6.2087942225
2015-07-25,6.2087942225
2015-07-26,6.2087942225
2015-07-27,6.2098028577
2015-07-28,6.2094331066
2015-07-29,6.2090661831
2015-07-30,6.2096759471
2015-07-31,6.2097200693
2015-08-01,6.2097200693
2015-08-02,6.2097200693
2015-08-03,6.2096612182
2015-08-04,6.210061059
2015-08-05,6.2096848296
2015-08-06,6.2097381718
2015-08-07,6.2096700484
2015-08-08,6.2096700484
2015-08-09,6.2096700484
2015-08-10,6.2096715328
2015-08-11,6.3250113071
2015-08-12,6.385835948
2015-08-13,6.3982356648
2015-08-14,6.3911914779
2015-08-15,6.3911914779
2015-08-16,6.3911914779
2015-08-17,6.3948648649
2015-08-18,6.3942133816
2015-08-19,6.3956163391
2015-08-20,6.3890726996
2015-08-21,6.3880861626
2015-08-22,6.3880861626
2015-08-23,6.3880861626
2015-08-24,6.4048012525
2015-08-25,6.4128280897
2015-08-26,6.4093141554
2015-08-27,6.405618575
2015-08-28,6.389598864
2015-08-29,6.389598864
2015-08-30,6.389598864
2015-08-31,6.3824342399
2015-09-01,6.3647205411
2015-09-02,6.3560195469
2015-09-03,6.35586428
2015-09-04,6.3558987251
2015-09-05,6.3558987251
2015-09-06,6.3558987251
2015-09-07,6.3658711645
2015-09-08,6.367586454
2015-09-09,6.3782206661
2015-09-10,6.3772016093
2015-09-11,6.3748668797
2015-09-12,6.3748668797
2015-09-13,6.3748668797
2015-09-14,6.3695709863
2015-09-15,6.3698763251
2015-09-16,6.3707695048
2015-09-17,6.3663366337
2015-09-18,6.3643051055
2015-09-19,6.3643051055
2015-09-20,6.3643051055
2015-09-21,6.3682666667
2015-09-22,6.3764231286
2015-09-23,6.3825112108
2015-09-24,6.3822613646
2015-09-25,6.3744955609
2015-09-26,6.3744955609
2015-09-27,6.3744955609
2015-09-28,6.3651745748
2015-09-29,6.3652267047
2015-09-30,6.3559760778
2015-10-01,6.3571236439
2015-10-02,6.357078853
2015-10-03,6.357078853
2015-10-04,6.357078853
2015-10-05,6.3560875756
2015-10-06,6.3576265146
2015-10-07,6.3572696609
2015-10-08,6.3539186067
2015-10-09,6.3451857067
2015-10-10,6.3451857067
2015-10-11,6.3451857067
2015-10-12,6.323485448
2015-10-13,6.3410409706
2015-10-14,6.3483786152
2015-10-15,6.3452224845
2015-10-16,6.3520246479
2015-10-17,6.3520246479
2015-10-18,6.3520246479
2015-10-19,6.3603635401
2015-10-20,6.3484568715
2015-10-21,6.3491280606
2015-10-22,6.3580836206
2015-10-23,6.3505954529
2015-10-24,6.3505954529
2015-10-25,6.3505954529
2015-10-26,6.352102443
2015-10-27,6.352499774
2015-10-28,6.3585024808
2015-10-29,6.3549862763
2015-10-30,6.3268584914
2015-10-31,6.3268584914
2015-11-01,6.3268584914
2015-11-02,6.337382161
2015-11-03,6.3360969388
2015-11-04,6.3366255144
2015-11-05,6.3461361757
2015-11-06,6.3544734904
2015-11-07,6.3544734904
2015-11-08,6.3544734904
2015-11-09,6.363121752
2015-11-10,6.3599103725
2015-11-11,6.367581187
2015-11-12,6.3705015849
2015-11-13,6.3737458194
2015-11-14,6.3737458194
2015-11-15,6.3737458194
2015-11-16,6.3722838758
2015-11-17,6.3772258669
2015-11-18,6.3804612788
2015-11-19,6.3857022551
2015-11-20,6.384636976
2015-11-21,6.384636976
2015-11-22,6.384636976
2015-11-23,6.389427147
2015-11-24,6.3888836729
2015-11-25,6.3868316645
2015-11-26,6.3894647569
2015-11-27,6.3941398866
2015-11-28,6.3941398866
2015-11-29,6.3941398866
2015-11-30,6.3984308536
2015-12-01,6.3969811321
2015-12-02,6.3986995854
2015-12-03,6.3979945647
2015-12-04,6.4026784076
2015-12-05,6.4026784076
2015-12-06,6.4026784076
2015-12-07,6.4081783699
2015-12-08,6.4179310345
2015-12-09,6.4276574353
2015-12-10,6.4347985013
2015-12-11,6.4580821918
2015-12-12,6.4580821918
2015-12-13,6.4580821918
2015-12-14,6.4580715651
2015-12-15,6.4619654231
2015-12-16,6.4690386902
2015-12-17,6.4874089106
2015-12-18,6.4852344038
2015-12-19,6.4852344038
2015-12-20,6.4852344038
2015-12-21,6.4817847286
2015-12-22,6.4767165814
2015-12-23,6.4775558813
2015-12-24,6.4748332877
2015-12-25,6.4748332877
2015-12-26,6.4748332877
2015-12-27,6.4748332877
2015-12-28,6.4873198321
2015-12-29,6.4887691746
2015-12-30,6.4900237964
2015-12-31,6.4855332047
2016-01-01,6.4855332047
2016-01-02,6.4855332047
2016-01-03,6.4855332047
2016-01-04,6.5340429437
2016-01-05,6.5209380235
2016-01-06,6.5525972817
2016-01-07,6.5947736474
2016-01-08,6.5902771384
2016-01-09,6.5902771384
2016-01-10,6.5902771384
2016-01-11,6.5718221896
2016-01-12,6.5777039498
2016-01-13,6.5755362426
2016-01-14,6.5922151841
2016-01-15,6.5867692872
2016-01-16,6.5867692872
2016-01-17,6.5867692872
2016-01-18,6.5789570327
2016-01-19,6.5785793154
2016-01-20,6.5799944989
2016-01-21,6.5790874874
2016-01-22,6.5788304959
2016-01-23,6.5788304959
2016-01-24,6.5788304959
2016-01-25,6.5793804901
2016-01-26,6.5806034881
2016-01-27,6.5779757531
2016-01-28,6.5766302852
2016-01-29,6.576007326
2016-01-30,6.576007326
2016-01-31,6.576007326
2016-02-01,6.57892319
2016-02-02,6.5799981683
2016-02-03,6.5778834721
2016-02-04,6.5760306978
2016-02-05,6.5723977861
2016-02-06,6.5723977861
2016-02-07,6.5723977861
2016-02-08,6.5755337357
2016-02-09,6.5792096832
2016-02-10,6.5743093186
2016-02-11,6.573719926
2016-02-12,6.5733037694
2016-02-13,6.5733037694
2016-02-14,6.5733037694
2016-02-15,6.4942754919
2016-02-16,6.5145083289
2016-02-17,6.527029454
2016-02-18,6.5176831469
2016-02-19,6.5228911319
2016-02-20,6.5228911319
2016-02-21,6.5228911319
2016-02-22,6.5217667332
2016-02-23,6.5273586621
2016-02-24,6.5380202167
2016-02-25,6.5317856171
2016-02-26,6.5377067054
2016-02-27,6.5377067054
2016-02-28,6.5377067054
2016-02-29,6.5531778104
2016-03-01,6.5516924209
2016-03-02,6.5516764923
2016-03-03,6.5405008715
2016-03-04,6.515952598
2016-03-05,6.515952598
2016-03-06,6.515952598
2016-03-07,6.5170272985
2016-03-08,6.505622053
2016-03-09,6.5128952884
2016-03-10,6.5199410519
2016-03-11,6.5030658251
2016-03-12,6.5030658251
2016-03-13,6.5030658251
2016-03-14,6.4960877777
2016-03-15,6.5114771807
2016-03-16,6.5238611714
2016-03-17,6.4819202546
2016-03-18,6.4754854154
2016-03-19,6.4754854154
2016-03-20,6.4754854154
2016-03-21,6.479283116
2016-03-22,6.4922404567
2016-03-23,6.5032673888
2016-03-24,6.5144342837
2016-03-25,6.5144342837
2016-03-26,6.5144342837
2016-03-27,6.5144342837
2016-03-28,6.5144342837
2016-03-29,6.51000536
2016-03-30,6.4788060756
2016-03-31,6.4570926658
2016-04-01,6.4645731281
2016-04-02,6.4645731281
2016-04-03,6.4645731281
2016-04-04,6.4759226714
2016-04-05,6.4744435647
2016-04-06,6.4881792519
2016-04-07,6.4708729321
2016-04-08,6.4745225733
